;id;dish_id;sale_id;quantity
650;1302;18;651;1
651;1303;47;652;2
10651;1304;35;652;2
10652;1305;51;653;3
652;1306;68;653;2
10653;1307;10;654;1
653;1308;35;654;3
654;1309;24;655;2
10654;1310;62;655;2
655;1311;41;656;3
10655;1312;34;656;2
656;1313;32;657;2
10656;1314;10;657;3
10657;1315;15;658;1
657;1316;13;658;3
10658;1317;5;659;3
658;1318;55;659;3
659;1319;66;660;1
10659;1320;63;660;3
660;1321;6;661;1
10660;1322;17;661;3
661;1323;7;662;1
10661;1324;60;662;3
662;1325;38;663;1
10662;1326;18;663;2
10663;1327;35;664;1
663;1328;25;664;1
664;1329;7;665;2
10664;1330;7;665;2
10665;1331;15;666;3
665;1332;23;666;1
666;1333;71;667;2
10666;1334;19;667;1
10667;1335;24;668;3
667;1336;70;668;2
668;1337;2;669;2
10668;1338;45;669;2
669;1339;48;670;3
10669;1340;42;670;2
10670;1341;57;671;3
670;1342;11;671;1
10671;1343;14;672;3
671;1344;45;672;3
10672;1345;46;673;2
672;1346;41;673;2
10673;1347;58;674;3
673;1348;57;674;1
10674;1349;33;675;1
674;1350;21;675;3
10675;1351;37;676;3
675;1352;37;676;1
676;1353;18;677;1
10676;1354;52;677;3
677;1355;59;678;1
10677;1356;51;678;3
678;1357;41;679;2
10678;1358;16;679;3
10679;1359;16;680;2
679;1360;35;680;3
680;1361;49;681;3
10680;1362;67;681;1
10681;1363;39;682;1
681;1364;63;682;1
10682;1365;29;683;3
682;1366;57;683;1
683;1367;62;684;2
10683;1368;38;684;1
10684;1369;28;685;2
684;1370;48;685;2
10685;1371;65;686;3
685;1372;17;686;1
10686;1373;2;687;2
686;1374;59;687;2
10687;1375;3;688;3
687;1376;66;688;1
10688;1377;47;689;2
688;1378;17;689;2
10689;1379;44;690;3
689;1380;71;690;3
10690;1381;6;691;3
690;1382;17;691;3
10691;1383;71;692;3
691;1384;63;692;2
10692;1385;47;693;3
692;1386;11;693;2
10693;1387;33;694;3
693;1388;65;694;2
10694;1389;37;695;3
694;1390;22;695;3
10695;1391;18;696;1
695;1392;69;696;3
10696;1393;10;697;3
696;1394;20;697;3
10697;1395;21;698;2
697;1396;19;698;3
10698;1397;70;699;1
698;1398;46;699;3
10699;1399;6;700;1
699;1400;62;700;3
10700;1401;31;701;3
700;1402;58;701;1
10701;1403;31;702;1
701;1404;15;702;3
10702;1405;43;703;1
702;1406;40;703;3
10703;1407;62;704;1
703;1408;20;704;1
10704;1409;68;705;2
704;1410;15;705;2
10705;1411;34;706;2
705;1412;43;706;2
10706;1413;67;707;1
706;1414;1;707;1
10707;1415;25;708;2
707;1416;46;708;3
708;1417;61;709;2
10708;1418;7;709;1
709;1419;50;710;2
10709;1420;37;710;2
710;1421;66;711;2
10710;1422;18;711;2
711;1423;35;712;1
10711;1424;27;712;2
712;1425;11;713;3
10712;1426;68;713;3
713;1427;20;714;3
10713;1428;36;714;2
714;1429;67;715;1
10714;1430;15;715;3
715;1431;43;716;2
10715;1432;6;716;1
716;1433;13;717;1
10716;1434;25;717;2
717;1435;32;718;3
10717;1436;57;718;1
718;1437;55;719;2
10718;1438;43;719;3
719;1439;50;720;1
10719;1440;6;720;3
720;1441;23;721;2
10720;1442;52;721;1
721;1443;62;722;3
10721;1444;58;722;2
722;1445;24;723;3
10722;1446;36;723;3
723;1447;57;724;3
10723;1448;58;724;3
724;1449;57;725;3
10724;1450;32;725;3
725;1451;54;726;3
10725;1452;41;726;3
726;1453;13;727;3
10726;1454;65;727;2
727;1455;67;728;1
10727;1456;3;728;3
728;1457;50;729;2
10728;1458;70;729;2
729;1459;66;730;2
10729;1460;11;730;1
730;1461;60;731;2
10730;1462;9;731;3
731;1463;26;732;3
10731;1464;29;732;1
732;1465;49;733;3
10732;1466;48;733;2
733;1467;44;734;1
10733;1468;4;734;3
734;1469;28;735;3
10734;1470;24;735;3
735;1471;23;736;3
10735;1472;6;736;2
736;1473;23;737;1
10736;1474;13;737;1
737;1475;60;738;2
10737;1476;65;738;3
738;1477;51;739;3
10738;1478;22;739;3
739;1479;59;740;1
10739;1480;56;740;1
740;1481;69;741;2
10740;1482;14;741;2
741;1483;67;742;2
10741;1484;71;742;2
742;1485;11;743;1
10742;1486;17;743;2
743;1487;49;744;3
10743;1488;52;744;3
744;1489;31;745;3
10744;1490;25;745;2
10745;1491;54;746;1
745;1492;5;746;1
746;1493;39;747;1
10746;1494;12;747;1
747;1495;3;748;1
10747;1496;33;748;2
10748;1497;51;749;3
748;1498;68;749;2
10749;1499;10;750;2
749;1500;38;750;3
10750;1501;52;751;1
750;1502;25;751;1
751;1503;70;752;1
10751;1504;46;752;2
752;1505;24;753;3
10752;1506;8;753;2
753;1507;48;754;1
10753;1508;33;754;3
10754;1509;33;755;1
754;1510;71;755;1
10755;1511;40;756;1
755;1512;58;756;1
10756;1513;38;757;1
756;1514;29;757;1
10757;1515;26;758;3
757;1516;2;758;3
758;1517;64;759;3
10758;1518;29;759;1
759;1519;45;760;3
10759;1520;67;760;1
10760;1521;41;761;3
760;1522;5;761;2
761;1523;2;762;3
10761;1524;38;762;2
10762;1525;37;763;1
762;1526;25;763;2
763;1527;52;764;2
10763;1528;31;764;2
764;1529;3;765;2
10764;1530;69;765;3
765;1531;21;766;3
10765;1532;48;766;3
766;1533;45;767;2
10766;1534;15;767;3
10767;1535;2;768;2
767;1536;28;768;3
10768;1537;59;769;3
768;1538;55;769;1
10769;1539;65;770;2
769;1540;26;770;1
770;1541;10;771;1
10770;1542;22;771;2
10771;1543;51;772;2
771;1544;57;772;2
772;1545;53;773;2
10772;1546;17;773;2
773;1547;32;774;3
10773;1548;26;774;2
10774;1549;32;775;2
774;1550;6;775;3
10775;1551;47;776;2
775;1552;29;776;3
10776;1553;39;777;2
776;1554;64;777;2
10777;1555;12;778;3
777;1556;30;778;3
10778;1557;36;779;2
778;1558;26;779;2
10779;1559;41;780;2
779;1560;10;780;3
780;1561;10;781;1
10780;1562;59;781;3
10781;1563;53;782;1
781;1564;52;782;2
10782;1565;7;783;3
782;1566;31;783;3
10783;1567;39;784;3
783;1568;23;784;2
10784;1569;8;785;1
784;1570;33;785;1
10785;1571;57;786;3
785;1572;62;786;1
786;1573;20;787;1
10786;1574;12;787;1
787;1575;69;788;1
10787;1576;35;788;3
788;1577;8;789;2
10788;1578;15;789;2
789;1579;63;790;1
10789;1580;60;790;1
10790;1581;51;791;3
790;1582;46;791;1
10791;1583;18;792;2
791;1584;57;792;1
10792;1585;8;793;3
792;1586;56;793;2
10793;1587;71;794;3
793;1588;58;794;2
10794;1589;14;795;2
794;1590;68;795;2
10795;1591;37;796;2
795;1592;38;796;3
10796;1593;50;797;3
796;1594;9;797;1
10797;1595;36;798;2
797;1596;13;798;1
10798;1597;69;799;2
798;1598;38;799;2
10799;1599;59;800;2
799;1600;34;800;2
10800;1601;17;801;1
800;1602;52;801;3
10801;1603;23;802;2
801;1604;24;802;2
10802;1605;54;803;1
802;1606;53;803;1
10803;1607;53;804;1
803;1608;13;804;2
804;1609;37;805;3
10804;1610;27;805;3
805;1611;52;806;3
10805;1612;35;806;3
10806;1613;17;807;3
806;1614;36;807;2
807;1615;37;808;1
10807;1616;21;808;2
10808;1617;60;809;3
808;1618;20;809;1
10809;1619;25;810;2
809;1620;13;810;2
10810;1621;15;811;1
810;1622;46;811;1
10811;1623;13;812;2
811;1624;60;812;1
812;1625;57;813;3
10812;1626;15;813;1
10813;1627;10;814;3
813;1628;8;814;3
814;1629;63;815;1
10814;1630;42;815;2
815;1631;53;816;2
10815;1632;10;816;2
816;1633;41;817;3
10816;1634;21;817;3
817;1635;10;818;1
10817;1636;60;818;1
818;1637;31;819;2
10818;1638;44;819;2
819;1639;59;820;1
10819;1640;69;820;2
820;1641;61;821;3
10820;1642;4;821;1
821;1643;10;822;3
10821;1644;11;822;1
10822;1645;51;823;3
822;1646;29;823;3
10823;1647;71;824;2
823;1648;19;824;3
10824;1649;28;825;3
824;1650;58;825;1
10825;1651;4;826;2
825;1652;44;826;2
10826;1653;59;827;2
826;1654;5;827;2
10827;1655;26;828;2
827;1656;55;828;2
828;1657;33;829;1
10828;1658;18;829;2
10829;1659;71;830;2
829;1660;65;830;2
10830;1661;63;831;1
830;1662;64;831;1
10831;1663;22;832;2
831;1664;38;832;2
832;1665;52;833;2
10832;1666;4;833;1
833;1667;9;834;1
10833;1668;41;834;3
834;1669;52;835;3
10834;1670;52;835;2
835;1671;22;836;1
10835;1672;48;836;1
836;1673;54;837;1
10836;1674;33;837;3
837;1675;22;838;3
10837;1676;10;838;2
10838;1677;64;839;1
838;1678;63;839;2
10839;1679;70;840;1
839;1680;58;840;2
840;1681;42;841;3
10840;1682;22;841;1
10841;1683;49;842;2
841;1684;24;842;1
842;1685;69;843;2
10842;1686;18;843;2
843;1687;71;844;1
10843;1688;36;844;2
844;1689;8;845;2
10844;1690;50;845;1
845;1691;26;846;2
10845;1692;13;846;3
10846;1693;20;847;2
846;1694;52;847;1
10847;1695;64;848;3
847;1696;9;848;1
848;1697;2;849;3
10848;1698;61;849;3
10849;1699;39;850;2
849;1700;13;850;1
850;1701;66;851;3
10850;1702;43;851;2
851;1703;71;852;3
10851;1704;39;852;1
852;1705;3;853;2
10852;1706;71;853;2
853;1707;60;854;1
10853;1708;17;854;1
854;1709;25;855;1
10854;1710;31;855;2
855;1711;66;856;2
10855;1712;47;856;2
10856;1713;23;857;2
856;1714;40;857;1
857;1715;49;858;3
10857;1716;8;858;3
10858;1717;9;859;2
858;1718;63;859;3
10859;1719;70;860;1
859;1720;62;860;2
860;1721;20;861;1
10860;1722;60;861;2
10861;1723;6;862;2
861;1724;46;862;2
10862;1725;38;863;1
862;1726;22;863;3
10863;1727;43;864;2
863;1728;34;864;3
864;1729;32;865;3
10864;1730;49;865;2
10865;1731;30;866;2
865;1732;1;866;2
10866;1733;41;867;2
866;1734;24;867;2
10867;1735;15;868;2
867;1736;16;868;3
868;1737;34;869;1
10868;1738;23;869;2
869;1739;12;870;3
10869;1740;1;870;3
870;1741;20;871;1
10870;1742;10;871;2
871;1743;14;872;2
10871;1744;2;872;3
872;1745;69;873;2
10872;1746;55;873;3
873;1747;25;874;1
10873;1748;26;874;3
874;1749;9;875;2
10874;1750;61;875;3
875;1751;27;876;3
10875;1752;27;876;1
876;1753;47;877;2
10876;1754;18;877;3
877;1755;10;878;3
10877;1756;18;878;2
878;1757;45;879;1
10878;1758;32;879;1
879;1759;48;880;1
10879;1760;71;880;1
10880;1761;55;881;3
880;1762;7;881;1
10881;1763;29;882;2
881;1764;40;882;1
10882;1765;14;883;3
882;1766;16;883;1
883;1767;37;884;2
10883;1768;66;884;3
884;1769;47;885;1
10884;1770;65;885;2
10885;1771;57;886;3
885;1772;60;886;2
886;1773;38;887;2
10886;1774;30;887;3
887;1775;35;888;1
10887;1776;55;888;2
888;1777;62;889;1
10888;1778;40;889;3
889;1779;71;890;3
10889;1780;23;890;3
10890;1781;63;891;2
890;1782;6;891;2
891;1783;51;892;1
10891;1784;27;892;2
892;1785;49;893;2
10892;1786;65;893;1
10893;1787;19;894;3
893;1788;39;894;3
894;1789;66;895;1
10894;1790;62;895;3
10895;1791;4;896;2
895;1792;21;896;1
10896;1793;61;897;2
896;1794;50;897;3
10897;1795;30;898;1
897;1796;31;898;1
10898;1797;61;899;2
898;1798;51;899;1
899;1799;27;900;3
10899;1800;39;900;3
10900;1801;26;901;1
900;1802;62;901;2
10901;1803;2;902;2
901;1804;53;902;1
902;1805;36;903;2
10902;1806;48;903;2
10903;1807;65;904;1
903;1808;58;904;1
904;1809;65;905;3
10904;1810;60;905;2
10905;1811;70;906;3
905;1812;26;906;2
906;1813;29;907;2
10906;1814;23;907;3
10907;1815;61;908;1
907;1816;65;908;1
908;1817;62;909;1
10908;1818;41;909;3
10909;1819;22;910;1
909;1820;52;910;1
910;1821;42;911;2
10910;1822;34;911;1
911;1823;27;912;1
10911;1824;49;912;2
10912;1825;27;913;1
912;1826;15;913;3
10913;1827;13;914;2
913;1828;53;914;1
914;1829;12;915;2
10914;1830;51;915;1
10915;1831;63;916;1
915;1832;48;916;1
916;1833;43;917;1
10916;1834;71;917;3
10917;1835;53;918;2
917;1836;71;918;1
918;1837;57;919;3
10918;1838;56;919;2
10919;1839;50;920;2
919;1840;48;920;1
920;1841;27;921;2
10920;1842;21;921;1
10921;1843;58;922;3
921;1844;51;922;2
922;1845;30;923;1
10922;1846;20;923;3
10923;1847;22;924;3
923;1848;40;924;3
924;1849;25;925;1
10924;1850;28;925;2
10925;1851;64;926;3
925;1852;15;926;1
10926;1853;41;927;2
926;1854;22;927;2
10927;1855;32;928;1
927;1856;46;928;3
10928;1857;17;929;3
928;1858;61;929;3
929;1859;3;930;3
10929;1860;3;930;2
10930;1861;71;931;1
930;1862;4;931;1
931;1863;69;932;3
10931;1864;50;932;3
932;1865;39;933;2
10932;1866;56;933;1
933;1867;12;934;2
10933;1868;41;934;2
934;1869;52;935;1
10934;1870;60;935;3
935;1871;58;936;1
10935;1872;18;936;3
936;1873;7;937;3
10936;1874;64;937;2
937;1875;29;938;3
10937;1876;47;938;2
938;1877;41;939;2
10938;1878;47;939;3
939;1879;29;940;1
10939;1880;66;940;2
940;1881;25;941;3
10940;1882;3;941;2
941;1883;40;942;3
10941;1884;62;942;2
942;1885;5;943;1
10942;1886;25;943;2
943;1887;14;944;2
10943;1888;51;944;1
944;1889;58;945;2
10944;1890;38;945;3
945;1891;36;946;1
10945;1892;71;946;3
946;1893;36;947;1
10946;1894;27;947;2
947;1895;58;948;3
10947;1896;52;948;3
10948;1897;25;949;1
948;1898;11;949;3
10949;1899;4;950;3
949;1900;29;950;3
10950;1901;33;951;2
950;1902;34;951;2
951;1903;57;952;1
10951;1904;36;952;2
10952;1905;48;953;1
952;1906;7;953;1
953;1907;40;954;2
10953;1908;54;954;2
10954;1909;56;955;1
954;1910;67;955;2
955;1911;41;956;3
10955;1912;14;956;3
10956;1913;8;957;2
956;1914;70;957;2
10957;1915;18;958;2
957;1916;1;958;2
10958;1917;16;959;3
958;1918;50;959;2
959;1919;10;960;1
10959;1920;21;960;2
10960;1921;8;961;3
960;1922;24;961;3
10961;1923;15;962;3
961;1924;52;962;1
962;1925;21;963;2
10962;1926;60;963;1
963;1927;67;964;3
10963;1928;4;964;2
964;1929;53;965;2
10964;1930;4;965;2
10965;1931;17;966;3
965;1932;35;966;3
10966;1933;58;967;1
966;1934;20;967;1
10967;1935;71;968;3
967;1936;5;968;2
10968;1937;62;969;2
968;1938;45;969;1
10969;1939;42;970;3
969;1940;58;970;1
10970;1941;38;971;1
970;1942;45;971;2
10971;1943;16;972;3
971;1944;9;972;3
10972;1945;1;973;3
972;1946;30;973;1
10973;1947;27;974;2
973;1948;39;974;3
10974;1949;69;975;1
974;1950;59;975;3
10975;1951;2;976;3
975;1952;28;976;2
10976;1953;61;977;1
976;1954;23;977;2
10977;1955;31;978;3
977;1956;14;978;3
978;1957;60;979;3
10978;1958;25;979;2
10979;1959;55;980;1
979;1960;10;980;2
10980;1961;46;981;3
980;1962;71;981;1
10981;1963;8;982;2
981;1964;65;982;3
10982;1965;41;983;1
982;1966;52;983;2
983;1967;44;984;1
10983;1968;10;984;1
10984;1969;35;985;3
984;1970;62;985;3
10985;1971;5;986;1
985;1972;52;986;1
986;1973;17;987;2
10986;1974;58;987;3
10987;1975;7;988;3
987;1976;2;988;2
988;1977;21;989;2
10988;1978;53;989;3
10989;1979;12;990;2
989;1980;70;990;1
10990;1981;41;991;1
990;1982;63;991;2
10991;1983;63;992;3
991;1984;52;992;1
992;1985;26;993;3
10992;1986;14;993;2
10993;1987;25;994;3
993;1988;47;994;3
994;1989;10;995;3
10994;1990;29;995;3
10995;1991;65;996;1
995;1992;22;996;1
10996;1993;60;997;2
996;1994;58;997;3
997;1995;36;998;3
10997;1996;32;998;1
10998;1997;68;999;2
998;1998;16;999;3
999;1999;53;1000;3
10999;2000;23;1000;3
1000;2001;54;1001;1
11000;2002;54;1001;3
1001;2003;38;1002;2
11001;2004;29;1002;1
1002;2005;60;1003;1
11002;2006;64;1003;3
11003;2007;39;1004;2
1003;2008;53;1004;2
1004;2009;21;1005;3
11004;2010;13;1005;2
11005;2011;13;1006;3
1005;2012;34;1006;3
11006;2013;32;1007;1
1006;2014;4;1007;2
11007;2015;14;1008;3
1007;2016;53;1008;2
11008;2017;6;1009;2
1008;2018;16;1009;3
11009;2019;20;1010;2
1009;2020;37;1010;3
11010;2021;71;1011;2
1010;2022;1;1011;1
11011;2023;61;1012;2
1011;2024;1;1012;3
11012;2025;28;1013;1
1012;2026;30;1013;2
11013;2027;46;1014;2
1013;2028;7;1014;1
1014;2029;44;1015;3
11014;2030;3;1015;1
1015;2031;37;1016;3
11015;2032;1;1016;3
1016;2033;55;1017;3
11016;2034;10;1017;1
1017;2035;34;1018;2
11017;2036;23;1018;3
1018;2037;12;1019;1
11018;2038;16;1019;1
1019;2039;30;1020;1
11019;2040;7;1020;2
1020;2041;55;1021;1
11020;2042;14;1021;2
1021;2043;17;1022;1
11021;2044;13;1022;2
11022;2045;30;1023;2
1022;2046;59;1023;1
11023;2047;25;1024;3
1023;2048;25;1024;1
11024;2049;2;1025;3
1024;2050;24;1025;2
11025;2051;26;1026;3
1025;2052;41;1026;3
11026;2053;33;1027;3
1026;2054;37;1027;1
11027;2055;25;1028;1
1027;2056;3;1028;3
11028;2057;64;1029;3
1028;2058;46;1029;3
11029;2059;63;1030;1
1029;2060;62;1030;1
11030;2061;43;1031;1
1030;2062;6;1031;2
11031;2063;44;1032;1
1031;2064;8;1032;3
11032;2065;31;1033;2
1032;2066;71;1033;3
11033;2067;5;1034;3
1033;2068;21;1034;3
11034;2069;26;1035;1
1034;2070;52;1035;1
11035;2071;13;1036;1
1035;2072;59;1036;2
11036;2073;13;1037;2
1036;2074;36;1037;2
11037;2075;9;1038;2
1037;2076;46;1038;3
1038;2077;42;1039;1
11038;2078;65;1039;3
1039;2079;53;1040;2
11039;2080;24;1040;1
1040;2081;1;1041;2
11040;2082;37;1041;2
11041;2083;45;1042;1
1041;2084;32;1042;1
11042;2085;67;1043;1
1042;2086;44;1043;3
1043;2087;18;1044;2
11043;2088;17;1044;3
1044;2089;26;1045;3
11044;2090;54;1045;3
11045;2091;32;1046;1
1045;2092;33;1046;2
1046;2093;49;1047;3
11046;2094;65;1047;2
1047;2095;17;1048;2
11047;2096;50;1048;3
11048;2097;38;1049;2
1048;2098;17;1049;1
1049;2099;45;1050;3
11049;2100;3;1050;2
1050;2101;45;1051;3
11050;2102;36;1051;2
11051;2103;36;1052;2
1051;2104;40;1052;2
1052;2105;28;1053;1
11052;2106;7;1053;3
11053;2107;56;1054;1
1053;2108;63;1054;2
11054;2109;42;1055;1
1054;2110;21;1055;1
11055;2111;16;1056;2
1055;2112;17;1056;3
11056;2113;46;1057;1
1056;2114;44;1057;3
1057;2115;12;1058;2
11057;2116;58;1058;3
1058;2117;48;1059;3
11058;2118;41;1059;1
11059;2119;47;1060;3
1059;2120;47;1060;1
11060;2121;4;1061;2
1060;2122;24;1061;3
1061;2123;56;1062;1
11061;2124;15;1062;3
1062;2125;7;1063;1
11062;2126;49;1063;2
1063;2127;64;1064;2
11063;2128;29;1064;2
1064;2129;23;1065;1
11064;2130;7;1065;2
1065;2131;64;1066;3
11065;2132;12;1066;2
1066;2133;35;1067;2
11066;2134;44;1067;1
1067;2135;39;1068;3
11067;2136;41;1068;2
1068;2137;56;1069;2
11068;2138;20;1069;3
1069;2139;40;1070;2
11069;2140;38;1070;2
1070;2141;9;1071;2
11070;2142;24;1071;2
1071;2143;4;1072;2
11071;2144;56;1072;2
11072;2145;65;1073;2
1072;2146;8;1073;1
11073;2147;62;1074;1
1073;2148;71;1074;1
11074;2149;28;1075;1
1074;2150;10;1075;3
1075;2151;26;1076;3
11075;2152;48;1076;3
11076;2153;4;1077;2
1076;2154;66;1077;1
11077;2155;21;1078;1
1077;2156;46;1078;2
11078;2157;51;1079;3
1078;2158;71;1079;1
11079;2159;11;1080;1
1079;2160;5;1080;1
1080;2161;54;1081;2
11080;2162;56;1081;2
11081;2163;9;1082;3
1081;2164;65;1082;2
11082;2165;61;1083;2
1082;2166;27;1083;1
1083;2167;60;1084;2
11083;2168;35;1084;1
11084;2169;68;1085;3
1084;2170;29;1085;1
1085;2171;7;1086;1
11085;2172;46;1086;1
1086;2173;7;1087;3
11086;2174;65;1087;2
11087;2175;59;1088;2
1087;2176;24;1088;1
11088;2177;25;1089;2
1088;2178;16;1089;1
1089;2179;6;1090;3
11089;2180;23;1090;2
11090;2181;27;1091;2
1090;2182;23;1091;3
1091;2183;29;1092;3
11091;2184;64;1092;3
1092;2185;6;1093;3
11092;2186;61;1093;2
1093;2187;26;1094;1
11093;2188;17;1094;2
1094;2189;49;1095;1
11094;2190;8;1095;1
1095;2191;54;1096;2
11095;2192;47;1096;3
1096;2193;12;1097;2
11096;2194;24;1097;2
1097;2195;41;1098;1
11097;2196;12;1098;2
1098;2197;4;1099;1
11098;2198;31;1099;1
11099;2199;21;1100;1
1099;2200;62;1100;3
11100;2201;62;1101;1
1100;2202;4;1101;2
1101;2203;31;1102;1
11101;2204;55;1102;2
11102;2205;39;1103;2
1102;2206;25;1103;3
1103;2207;48;1104;2
11103;2208;30;1104;1
1104;2209;65;1105;1
11104;2210;10;1105;3
1105;2211;13;1106;1
11105;2212;10;1106;2
1106;2213;15;1107;2
11106;2214;66;1107;2
1107;2215;20;1108;2
11107;2216;19;1108;3
1108;2217;60;1109;2
11108;2218;68;1109;3
1109;2219;11;1110;2
11109;2220;54;1110;1
1110;2221;2;1111;2
11110;2222;34;1111;3
1111;2223;8;1112;2
11111;2224;56;1112;2
1112;2225;53;1113;1
11112;2226;14;1113;3
1113;2227;50;1114;1
11113;2228;19;1114;1
1114;2229;33;1115;3
11114;2230;17;1115;3
11115;2231;20;1116;3
1115;2232;17;1116;1
1116;2233;8;1117;2
11116;2234;55;1117;2
11117;2235;50;1118;1
1117;2236;31;1118;2
11118;2237;4;1119;2
1118;2238;16;1119;1
11119;2239;45;1120;2
1119;2240;42;1120;2
11120;2241;26;1121;3
1120;2242;41;1121;3
11121;2243;65;1122;1
1121;2244;57;1122;2
11122;2245;44;1123;3
1122;2246;45;1123;3
11123;2247;45;1124;3
1123;2248;50;1124;3
11124;2249;2;1125;2
1124;2250;60;1125;3
11125;2251;51;1126;1
1125;2252;56;1126;3
11126;2253;12;1127;3
1126;2254;45;1127;2
11127;2255;49;1128;1
1127;2256;33;1128;3
11128;2257;29;1129;3
1128;2258;4;1129;3
11129;2259;42;1130;3
1129;2260;61;1130;2
1130;2261;67;1131;3
11130;2262;8;1131;2
11131;2263;26;1132;1
1131;2264;54;1132;3
1132;2265;22;1133;3
11132;2266;38;1133;1
1133;2267;13;1134;1
11133;2268;44;1134;1
11134;2269;42;1135;2
1134;2270;39;1135;3
11135;2271;5;1136;3
1135;2272;20;1136;1
11136;2273;39;1137;3
1136;2274;26;1137;3
1137;2275;33;1138;1
11137;2276;33;1138;3
11138;2277;37;1139;3
1138;2278;54;1139;2
11139;2279;39;1140;1
1139;2280;24;1140;2
1140;2281;30;1141;2
11140;2282;47;1141;3
11141;2283;9;1142;3
1141;2284;16;1142;2
11142;2285;40;1143;3
1142;2286;27;1143;2
11143;2287;63;1144;3
1143;2288;36;1144;2
11144;2289;3;1145;3
1144;2290;12;1145;1
11145;2291;16;1146;2
1145;2292;27;1146;1
1146;2293;42;1147;2
11146;2294;6;1147;1
11147;2295;38;1148;2
1147;2296;22;1148;2
11148;2297;42;1149;2
1148;2298;33;1149;1
11149;2299;37;1150;3
1149;2300;25;1150;3
1150;2301;22;1151;3
11150;2302;19;1151;2
11151;2303;39;1152;1
1151;2304;65;1152;1
11152;2305;3;1153;2
1152;2306;6;1153;2
11153;2307;60;1154;2
1153;2308;71;1154;1
11154;2309;52;1155;2
1154;2310;23;1155;1
11155;2311;18;1156;1
1155;2312;18;1156;1
11156;2313;13;1157;3
1156;2314;55;1157;3
11157;2315;41;1158;2
1157;2316;40;1158;3
1158;2317;47;1159;1
11158;2318;65;1159;2
11159;2319;3;1160;3
1159;2320;64;1160;2
1160;2321;46;1161;2
11160;2322;23;1161;1
11161;2323;29;1162;1
1161;2324;67;1162;3
11162;2325;69;1163;1
1162;2326;40;1163;3
1163;2327;23;1164;1
11163;2328;17;1164;1
1164;2329;47;1165;1
11164;2330;44;1165;2
11165;2331;4;1166;2
1165;2332;64;1166;3
1166;2333;43;1167;2
11166;2334;49;1167;3
11167;2335;19;1168;2
1167;2336;38;1168;3
1168;2337;60;1169;2
11168;2338;31;1169;2
1169;2339;55;1170;2
11169;2340;62;1170;2
1170;2341;52;1171;3
11170;2342;60;1171;2
1171;2343;7;1172;1
11171;2344;7;1172;3
1172;2345;13;1173;2
11172;2346;57;1173;3
11173;2347;56;1174;2
1173;2348;37;1174;3
1174;2349;57;1175;3
11174;2350;42;1175;3
11175;2351;21;1176;2
1175;2352;27;1176;3
1176;2353;53;1177;1
11176;2354;25;1177;2
1177;2355;23;1178;1
11177;2356;7;1178;3
1178;2357;59;1179;2
11178;2358;21;1179;2
1179;2359;56;1180;2
11179;2360;30;1180;2
1180;2361;35;1181;1
11180;2362;15;1181;3
1181;2363;24;1182;3
11181;2364;64;1182;2
1182;2365;11;1183;3
11182;2366;13;1183;1
1183;2367;10;1184;3
11183;2368;48;1184;2
1184;2369;56;1185;2
11184;2370;15;1185;1
1185;2371;61;1186;3
11185;2372;20;1186;3
1186;2373;46;1187;3
11186;2374;45;1187;1
1187;2375;69;1188;3
11187;2376;43;1188;2
11188;2377;6;1189;3
1188;2378;68;1189;2
11189;2379;33;1190;1
1189;2380;49;1190;3
11190;2381;61;1191;2
1190;2382;44;1191;1
11191;2383;51;1192;2
1191;2384;28;1192;1
11192;2385;63;1193;1
1192;2386;34;1193;2
11193;2387;47;1194;3
1193;2388;35;1194;1
1194;2389;31;1195;3
11194;2390;8;1195;2
1195;2391;65;1196;2
11195;2392;9;1196;3
1196;2393;61;1197;1
11196;2394;53;1197;2
1197;2395;26;1198;1
11197;2396;33;1198;2
1198;2397;6;1199;1
11198;2398;58;1199;3
1199;2399;54;1200;2
11199;2400;7;1200;1
1200;2401;57;1201;2
11200;2402;69;1201;1
1201;2403;36;1202;2
11201;2404;12;1202;1
1202;2405;32;1203;2
11202;2406;43;1203;3
1203;2407;59;1204;3
11203;2408;65;1204;3
11204;2409;3;1205;3
1204;2410;53;1205;2
11205;2411;23;1206;1
1205;2412;41;1206;2
11206;2413;62;1207;1
1206;2414;61;1207;2
11207;2415;48;1208;1
1207;2416;43;1208;1
11208;2417;22;1209;2
1208;2418;55;1209;3
1209;2419;70;1210;3
11209;2420;4;1210;2
11210;2421;57;1211;3
1210;2422;40;1211;2
1211;2423;57;1212;2
11211;2424;56;1212;1
1212;2425;44;1213;2
11212;2426;64;1213;2
